States.UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,FirstQuarter,SecondQuarter,ThirdQuarter,FourthQuarter,ANNUAL
Telangana,1941,16.6,3.3,4.8,4.8,17.5,121.4,87.9,149.9,137.5,49.6,0.7,0.4,24.7,143.7,375.3,50.7,2917.6
Telangana,1942,0,23,0.2,31.7,30.9,160,250.1,277.3,107.4,20.9,3.9,1.6,23.2,222.6,634.8,26.4,2583.2
Telangana,1943,15.2,0.6,1.7,34.4,26.9,180.4,179.3,133.4,262.2,62.7,2.6,0,17.5,241.7,574.9,65.3,2755.4
Telangana,1944,0,13.7,82.3,5.4,15.7,114.5,224.1,142.4,207.7,131.9,22.7,0,96,135.6,574.2,154.6,2768.4
Telangana,1945,4.3,0,0,39,11.2,144.5,332.1,238.4,159.1,94.1,4.8,0,4.3,194.7,729.6,98.9,2534.2
Telangana,1946,0,15.9,5.2,21.7,14.5,152.1,287.2,149.5,85,30.7,57.5,3.6,21.1,188.3,521.7,91.8,2936.5
Telangana,1947,13.4,18,3.3,1.8,10.8,59.9,273.3,315.5,248.3,35.3,16.2,9.7,34.7,72.5,837.1,61.2,3287.6
Telangana,1948,3.7,4.6,5.1,20,15,71.4,239.3,165.4,242.5,25,123,0,13.4,106.4,647.2,148,2762.6
Telangana,1949,0.5,0,2.4,13.8,67.9,152,335.5,173.6,198.1,94.6,0.2,0,2.9,233.7,707.2,94.8,2683.2
Telangana,1950,0,34.7,14.2,0.2,11.6,78.4,222.7,118.5,254.1,21.8,4.7,0.5,48.9,90.2,595.3,27,3270.9
Telangana,1951,0,0,56.1,20.1,31.1,116.8,356,151.7,103.9,64.4,0.7,0,56.1,168,611.6,65.1,2594
Telangana,1952,0.5,16.4,0.8,12.4,32.5,80.1,205.1,148.9,137.7,88.3,0.2,6.9,17.7,125,491.7,95.4,3055.7
Telangana,1953,5.1,0,3,26.8,0.7,224,200.9,364.5,269.5,175.8,1.7,0,8.1,251.5,834.9,177.5,2992.8
Telangana,1954,0,0,13.2,4.3,14.4,105.3,300.4,192.5,252.9,44.2,0,1.2,13.2,124,745.8,45.4,2885.4
Telangana,1955,1,0,2.9,9.8,27.8,230.3,259.9,300.1,249.7,116.2,5.5,0,3.9,267.9,809.7,121.7,2225.5
Telangana,1956,0.7,1.5,1.9,5.9,52.9,220.1,393.8,133.3,156.9,94.5,59.1,0,4.1,278.9,684,153.6,2820.2
Telangana,1957,0,7.7,23.7,33.4,18.6,157.9,206.9,358.5,100.9,75.6,0,0,31.4,209.9,666.3,75.6,2580.2
Telangana,1958,2.1,4.9,10,24.7,14.1,72.9,407.5,351.7,135.2,69.8,20.9,0,17,111.7,894.4,90.7,2610.4
Telangana,1959,1,0.4,0,4,16.3,163.7,403.2,348.3,212.8,68.6,4.2,1.7,1.4,184,964.3,74.5,2304.2
Telangana,1960,0.7,0,32.9,4.1,21.9,223.9,203.6,82.1,197.5,59.4,12,1.4,33.6,249.9,483.2,72.8,2521.8
Telangana,1961,0.8,6.1,2.7,11.8,46.1,142.2,368.3,209.2,144.5,188.3,26.4,0.2,9.6,200.1,722,214.9,2604.8
Telangana,1962,0.2,25.1,2.1,47,20.3,84.5,270.5,264.1,289.6,62.5,38.6,34.2,27.4,151.8,824.2,135.3,2981.5
Telangana,1963,0,0.3,4,35.5,9,179.5,214.7,372.7,103.3,91.2,0,0,4.3,224,690.7,91.2,2762.8
Telangana,1964,0,0.2,5.5,2.1,0.7,109.1,186.3,232.3,302.4,41.7,7.2,0,5.7,111.9,721,48.9,2515.4
Telangana,1965,2.7,0.8,4.4,6.8,2.7,124.3,318.6,152.2,166.2,0.1,0,0,7.9,133.8,637,0.1,2860.5
Telangana,1966,19.8,0,2.6,7.9,2.7,67.2,294,216.3,254.4,39.5,34.9,31.7,22.4,77.8,764.7,106.1,3378.8
Telangana,1967,0.3,0,62.7,8.5,1.1,166.7,320.8,183.7,139.4,5.6,0.2,53.1,63,176.3,643.9,58.9,2424.8
Telangana,1968,16.5,15,35.1,16,7.4,87.6,188.6,52.3,231.4,82.7,15.8,0.1,66.6,111,472.3,98.6,2702.2
Telangana,1969,2.2,0,1.4,9.6,53.3,103.2,265.5,186.4,278.8,56.1,64.4,26.2,3.6,166.1,730.7,146.7,3226.9
Telangana,1970,6.9,0.7,4.5,22.5,45.8,205.5,135.6,345.8,176.1,26.8,0,0,12.1,273.8,657.5,26.8,2414.6
Telangana,1971,7.3,7.5,6.3,6.9,37.8,139.9,114.1,144.3,97.2,167.9,0,0,21.1,184.6,355.6,167.9,2804.6
Telangana,1972,0,14.6,0.1,12.7,12.2,162.8,183.9,93.9,71.3,64.8,49.7,4.8,14.7,187.7,349.1,119.3,3341.5
Telangana,1973,0,0,1.7,5.5,6.4,110.5,239.4,367,83.5,223,5.3,0.1,1.7,122.4,689.9,228.4,2663.8
Telangana,1974,0,0,1.8,7,32.9,111.1,113.1,171.9,124.8,261.6,6,0,1.8,151,409.8,267.6,2794
Telangana,1975,12.9,10.5,7.7,3,21.8,138.8,269.4,194,347,204.9,5.7,0,31.1,163.6,810.4,210.6,2906.4
Telangana,1976,0.2,0,1,25.6,10.7,85.7,471.7,277.3,123.4,5.6,34.5,0,1.2,122,872.4,40.1,2377.9
Telangana,1977,0,0,2.4,8,42.3,97.4,253.1,240,70.9,51,36.7,6.7,2.4,147.7,564,94.4,2511.7
Telangana,1978,30.7,19.1,5.9,20.6,23,261.6,376.5,376.7,116,50.1,31.6,0,55.7,305.2,869.2,81.7,3148.6
Telangana,1979,9.8,22.8,1.2,12.6,48.7,145.9,156.4,131.8,200,15.7,39.5,7.3,33.8,207.2,488.2,62.5,2969.3
Telangana,1980,0,0,5.3,15.5,8.3,219.6,210.1,294.5,145.6,5,2.4,16.2,5.3,243.4,650.2,23.6,2337.5
Telangana,1981,10.3,0,26.2,11.7,40.1,187.2,227.5,310.2,285.2,42.5,0.8,2.1,36.5,239,822.9,45.4,2838.7
Telangana,1982,5.7,0,4.2,22.2,37.1,123.8,265.6,184.1,174.4,100.8,15.3,0,9.9,183.1,624.1,116.1,2748.4
Telangana,1983,0,4.2,1.7,3.9,38.4,158.8,301.5,416.8,378.2,185.4,1,7.5,5.9,201.1,1096.5,193.9,3037.9
Telangana,1984,7.3,8.1,4.7,11.4,3.5,104.9,277.8,119.8,111.8,91.1,2.2,0,20.1,119.8,509.4,93.3,2365.4
Telangana,1985,5.7,0,4.7,15.5,13.6,181.4,223.8,160.8,70,108,0,2.3,10.4,210.5,454.6,110.3,3185.5
Telangana,1986,29.4,60.3,1.9,21.5,9.1,115.5,234.9,406.8,65.6,24.6,20.4,17.3,91.6,146.1,707.3,62.3,3141.5
Telangana,1987,15.3,1,18.4,9.5,30.5,133.1,275,221.6,60.1,94.7,116,1.8,34.7,173.1,556.7,212.5,2854.6
Telangana,1988,0,6.5,1.1,26.6,3.4,135.8,656.2,341.7,313.4,50.5,2.4,7.2,7.6,165.8,1311.3,60.1,3565.4
Telangana,1989,0,0,39.2,1.9,4.9,238.5,406,277.7,165.4,17.4,1.4,8.6,39.2,245.3,849.1,27.4,3072.2
Telangana,1990,4.2,4.1,35.2,1,159.8,245.1,180.2,471.1,132.1,180.2,12.4,0.1,43.5,405.9,783.4,192.7,2358.9
Telangana,1991,21.7,4.1,8.9,21.6,34.4,194.5,268.8,122,100.8,29.4,36.8,6,34.7,250.5,491.6,72.2,2895.9
Telangana,1992,4.8,0,2.5,10.7,20.6,180.5,180.5,271.8,99,47,46.1,0,7.3,211.8,551.3,93.1,2127.1
Telangana,1993,4.9,2,12.9,13.1,29.4,83.9,291.8,146.4,187,100.9,0.1,13.2,19.8,126.4,625.2,114.2,3557.7
Telangana,1994,8.6,12.5,0,21.5,20.4,115.3,308.2,256.3,53.9,143,36.2,0,21.1,157.2,618.4,179.2,2800.2
Telangana,1995,98.7,0.5,22,16,35.6,135.4,282.1,209.2,141.1,332.7,12.6,0,121.2,187,632.4,345.3,2551.4
Telangana,1996,0,7.9,4.7,31.1,13.6,115.9,264.1,295.9,160.2,72.4,13.2,7.8,12.6,160.6,720.2,93.4,3655.2
Telangana,1997,22.6,0.9,20.2,43.4,21.3,85.5,156.7,154.5,169.1,87.9,46.9,46.9,43.7,150.2,480.3,181.7,3323.3
Telangana,1998,5.2,22.2,15.2,15.5,27.9,149.4,264,290.5,209.3,79.4,14.5,0,42.6,192.8,763.8,93.9,2908.1
Telangana,1999,0,9.3,4.6,1.7,74.8,141.6,205.2,190.9,177.6,55.7,2.2,0,13.9,218.1,573.7,57.9,2612.6
Telangana,2000,0.6,16.8,1,16.3,48.8,253.2,220.9,420.5,70.7,20.2,6.4,2.5,18.4,318.3,712.1,29.1,2546.9
Telangana,2001,8.5,0,21.5,37.3,7.5,183.9,123.8,266.8,119.9,135.6,17.4,0,30,228.7,510.5,153,2723
Telangana,2002,18.8,10.1,7.6,7.7,32,143.2,91.7,321.7,52.4,76.2,3.9,0,36.5,182.9,465.8,80.1,2714.8
Telangana,2003,0,10.7,21.9,14,7.9,112.6,312.2,266.5,103.2,101.7,7.3,5.3,32.6,134.5,681.9,114.3,2807.7
Telangana,2004,34.4,17.9,9.3,25.9,34.6,64.6,216.7,117.7,110.1,30.6,5.3,0,61.6,125.1,444.5,35.9,2262.1
Telangana,2005,43.4,14.1,14.6,23.8,19.7,115.1,400.3,126.9,246.3,136.1,3.9,18.8,72.1,158.6,773.5,158.8,2638.7
Telangana,2006,0,0,42.7,38.6,46.1,104.8,169.5,308.2,280.2,28.1,34.7,0,42.7,189.5,757.9,62.8,2689.8
Telangana,2007,0,0,0.1,0.1,9.2,176.6,134.6,206.6,262.3,40.8,13,0,0.1,185.9,603.5,53.8,2324.7
Telangana,2008,0.2,18.6,108.6,15.7,4.9,132.9,183.4,391.8,146.7,24.2,7.5,0.8,127.4,153.5,721.9,32.5,2612.5
Telangana,2009,0,0,2.1,4.5,13.1,85.8,118.4,192.3,149.7,69.5,29.6,1.2,2.1,103.4,460.4,100.3,2418.8
Telangana,2010,10.3,5.3,1.5,5.6,24.9,127,395.5,308.1,249.8,98.7,40.5,9.3,17.1,157.5,953.4,148.5,2632.3
Telangana,2011,0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0,14.5,118.8,601.7,18.1,2406.1
Telangana,2012,6.7,0,0.2,14,8.4,124.4,300.3,229.9,202.4,83.6,38.7,0,6.9,146.8,732.6,122.3,2322.5
Telangana,2013,2.4,29,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7,31.6,246.3,845.8,225,2518.5
Telangana,2014,0.2,2.9,58.3,10.3,73.3,62.3,146,205.2,146.8,29.6,10.8,0.7,61.4,145.9,498,41.1,2624.8
Telangana,2015,17.5,0,43,65.7,23.3,266.9,104.4,160.5,158.3,15.6,0.3,1.7,60.5,355.9,423.2,17.6,2684.8
Telangana,2016,1.2,0.2,11.5,4.3,55.1,194,235.8,133.7,336.3,70.4,0.5,0.4,12.9,253.4,705.8,71.3,960.4
Telangana,2017,0,0,8.7,3.2,22.4,202.2,143.2,204.2,115.3,114.6,1.9,0,8.7,227.8,462.7,116.5,1138.4
Uttarakhand,1901,134.5,81.4,44.5,5.9,60.8,33.6,381.1,612.3,167.1,16.3,0,24.9,260.4,100.3,1160.5,41.2,554.3
Uttarakhand,1902,0,17,52.2,63.7,52.1,113.1,444.1,327.5,220.4,31.9,2.1,0,69.2,228.9,992,34,864
Uttarakhand,1903,68,7.9,87.6,10.3,37.5,83,251.6,442.7,249.3,57.5,0,11.3,163.5,130.8,943.6,68.8,887.7
Uttarakhand,1904,40,5.2,78.3,13.6,61.1,180.1,449.6,417.2,174.1,6.3,35.6,31,123.5,254.8,1040.9,72.9,492.6
Uttarakhand,1905,115.4,80.7,99.8,26.1,70.3,111.5,299.9,349.5,129.5,0,1,18.5,295.9,207.9,778.9,19.5,811.5
Uttarakhand,1906,26.1,162,36.8,10.1,44.6,195.6,363.9,440.9,232.2,11.6,0.4,13.8,224.9,250.3,1037,25.8,890.5
Uttarakhand,1907,49.4,131.6,144.4,41.7,57.6,74.8,342.3,323.8,28.2,0.4,0,0.1,325.4,174.1,694.3,0.5,996.9
Uttarakhand,1908,49.4,74.6,6.3,31.8,46.3,144.9,411.4,423.5,56.2,2.5,2.6,6.6,130.3,223,891.1,11.7,1027.5
Uttarakhand,1909,75.8,43.1,8.7,64.6,16.5,306.5,565.8,464.2,94.4,8,0.7,69.5,127.6,387.6,1124.4,78.2,977.8
Uttarakhand,1910,34.6,38.8,12.1,21.4,59.3,231,505.6,526.8,253.9,264.6,8.4,7.4,85.5,311.7,1286.3,280.4,974.6
Uttarakhand,1911,211.4,4.2,190.3,20.4,19.5,204.1,149.3,381.9,266.4,19.7,75.7,0,405.9,244,797.6,95.4,403.5
Uttarakhand,1912,79,31.1,44.5,27.8,51.4,103.1,333.5,423.2,259.3,2.2,26.9,12.3,154.6,182.3,1016,41.4,1118.6
Uttarakhand,1913,11.4,91.8,70.3,24.4,98.3,289.1,261.8,188.7,49.5,12.1,7.3,32.9,173.5,411.8,500,52.3,1162.6
Uttarakhand,1914,0.9,119.9,115.7,50.2,82.3,141.3,563.3,377.8,439.6,27.1,22.3,0.5,236.5,273.8,1380.7,49.9,1107.5
Uttarakhand,1915,32.4,126.3,101,40.6,57.2,129.8,370.2,539.9,178.3,12.9,0,12.6,259.7,227.6,1088.4,25.5,567.3
Uttarakhand,1916,3.9,35.6,1.9,20.6,49,373.8,432.3,397.7,280.1,83.8,0,0,41.4,443.4,1110.1,83.8,952.9
Uttarakhand,1917,7.6,55.4,64.9,80.1,118.2,298.1,561.2,372.7,405.7,115.8,0,23.3,127.9,496.4,1339.6,139.1,1524.9
Uttarakhand,1918,17.2,0,73.9,85.6,46.5,237.6,225.8,397.2,101,4,18.4,8.2,91.1,369.7,724,30.6,392.7
Uttarakhand,1919,158.9,46.7,44.1,40.2,51,278.4,372.5,295.9,242.6,14.2,9.7,29.1,249.7,369.6,911,53,1067.4
Uttarakhand,1920,6.1,52.7,100.7,10,65.3,221.7,472.5,307.1,76.9,12.9,0,2.6,159.5,297,856.5,15.5,708.8
Uttarakhand,1921,101,5.6,12.5,19.7,3.6,364.1,329.3,652.8,299.5,55.8,0.2,4.7,119.1,387.4,1281.6,60.7,1172.7
Uttarakhand,1922,86.4,34.4,11.7,21,12.1,125.1,507.1,685.2,320.9,3.8,1.3,51.1,132.5,158.2,1513.2,56.2,878.6
Uttarakhand,1923,80.5,146.6,18.5,10.8,26.9,84.8,372.5,427.9,289.9,69.4,10,45.1,245.6,122.5,1090.3,124.5,553.2
Uttarakhand,1924,42.5,60.1,27.7,6.8,43.4,39.4,450.2,414,651.5,128.1,0.6,62.8,130.3,89.6,1515.7,191.5,909.6
Uttarakhand,1925,34.3,17.7,11.7,43.5,57,309.1,554.5,384.5,65.9,20.1,36.7,0,63.7,409.6,1004.9,56.8,593
Uttarakhand,1926,22,28.2,143,52,57.8,34.8,475.3,400.7,133.3,10.2,22,2,193.2,144.6,1009.3,34.2,1274.4
Uttarakhand,1927,13.7,121.8,53.2,24.5,66.8,210.2,308.9,516.8,159.9,120.8,43.7,9.5,188.7,301.5,985.6,174,1422.1
Uttarakhand,1928,89.5,150.1,27.2,40.2,18.6,114.5,468,251.4,29.7,6.3,17.4,28.9,266.8,173.3,749.1,52.6,821
Uttarakhand,1929,52.9,33.2,16.9,21.7,20.6,138.7,279.7,403.2,65.2,44.5,0,135.5,103,181,748.1,180,676.3
Uttarakhand,1930,65.7,72.7,52.1,34.8,39.6,126.5,399.7,348.3,76.5,21.6,8.1,25.6,190.5,200.9,824.5,55.3,894.6
Uttarakhand,1931,7.8,89.9,45.1,1.9,56.9,55,319.1,307.2,335.3,105.8,6.8,3.4,142.8,113.8,961.6,116,1104.5
Uttarakhand,1932,1.9,18.5,34.3,12.8,27,95.7,343.5,438.9,326.9,6.3,5.5,58.4,54.7,135.5,1109.3,70.2,906.6
Uttarakhand,1933,51.7,67.2,23.4,52.6,89.4,227,466.8,337.3,151.2,128,0,1.2,142.3,369,955.3,129.2,1137
Uttarakhand,1934,66.3,10.4,21,8.6,20.6,201.7,459.4,410.4,97.1,1.6,0.5,41.5,97.7,230.9,966.9,43.6,979.5
Uttarakhand,1935,93,34.5,26.7,37.8,4.2,44,385.1,308.1,174.8,3.6,8.8,16.5,154.2,86,868,28.9,757
Uttarakhand,1936,6.9,54.7,42.2,33.6,92.8,345.1,570.8,390.4,241.2,19.8,2.1,112.7,103.8,471.5,1202.4,134.6,609.2
Uttarakhand,1937,10.5,149.3,7.2,43.9,47.6,172.7,398.7,439.6,211.7,15.8,2,34.5,167,264.2,1050,52.3,1203
Uttarakhand,1938,122.5,85.4,7.5,4.5,37,293.6,459.2,396.4,110.8,11.4,0.8,0.1,215.4,335.1,966.4,12.3,814.7
Uttarakhand,1939,21.1,82.1,39.2,15.5,9.1,213.1,352.9,199.3,186.2,24.2,0,0,142.4,237.7,738.4,24.2,605.6
Uttarakhand,1940,49.2,100.5,57.3,21.8,44.2,136,395.1,300,82.6,1.4,0.4,35.3,207,202,777.7,37.1,870
Uttarakhand,1941,58.2,37.3,14,4.4,67.4,200.3,171.5,354.1,95.7,32.3,0.5,25.9,109.5,272.1,621.3,58.7,961.7
Uttarakhand,1942,109,81.8,17.6,53.4,34.9,191.5,481,455.8,223.8,1,0.1,61.6,208.4,279.8,1160.6,62.7,1186.6
Uttarakhand,1943,61.2,17.6,27.8,53.5,15.9,134.4,283.2,590.9,181.4,0.2,0.1,0.3,106.6,203.8,1055.5,0.6,912.8
Uttarakhand,1944,76.6,72,62.6,51.2,18.4,192,354.4,194.7,144.5,21.4,0.7,10.3,211.2,261.6,693.6,32.4,1340.4
Uttarakhand,1945,120.2,4.5,39.3,42.7,16.5,90.6,468.6,379.8,391.8,92,0.1,1.8,164,149.8,1240.2,93.9,1276.8
Uttarakhand,1946,0.5,47.9,20.4,64.8,121.5,193.1,565.1,311.5,114.9,48.7,18.2,20.1,68.8,379.4,991.5,87,1147.6
Uttarakhand,1947,46.8,52.2,47.7,1.6,49,126.8,383.4,274.2,350.5,16.6,0.4,10.8,146.7,177.4,1008.1,27.8,783.3
Uttarakhand,1948,1.6,103,121.6,23.8,35.1,53.2,337.1,592.5,205.1,50.7,3.1,8.7,226.2,112.1,1134.7,62.5,473.8
Uttarakhand,1949,7.3,135.5,32.4,29,59.7,52.4,450.2,414.5,204,22.2,0.2,4.8,175.2,141.1,1068.7,27.2,800.4
Uttarakhand,1950,59.5,30.3,55,2.7,40.2,240.1,492.8,493.4,160.8,2.7,0,6.6,144.8,283,1147,9.3,1129.3
Uttarakhand,1951,54,41.8,46.8,30.7,61.7,74,200.9,403,204.2,13.5,43.8,0.1,142.6,166.4,808.1,57.4,478.4
Uttarakhand,1952,39.4,61.1,125.5,19.9,34.8,241,346.1,506.4,82.4,11.2,3.6,6.4,226,295.7,934.9,21.2,776.4
Uttarakhand,1953,118.1,14.8,18.3,34.7,71.2,181.8,617.5,338.9,125.8,9.8,0,35,151.2,287.7,1082.2,44.8,1055.4
Uttarakhand,1954,117.9,155.7,22.3,5.2,27.6,111.6,472.6,567.3,217.2,148.6,3.4,13.4,295.9,144.4,1257.1,165.4,1247.9
Uttarakhand,1955,84.7,14.2,51.9,41.1,19.8,151.4,356.1,429,236.3,271.2,0,11.3,150.8,212.3,1021.4,282.5,975.5
Uttarakhand,1956,40.5,24.9,105.3,15.1,132.4,213.9,466.4,359.3,182.7,370.4,5.9,26.1,170.7,361.4,1008.4,402.4,1366.7
Uttarakhand,1957,166.4,6.6,77.5,73.3,75.9,113.4,532.1,286.5,308.3,57.7,20.1,62.9,250.5,262.6,1126.9,140.7,647.8
Uttarakhand,1958,59.2,16.5,38.7,23.3,26.3,95.3,436.6,436.2,233.4,78.9,2.5,52.1,114.4,144.9,1106.2,133.5,1123.3
Uttarakhand,1959,68,93.3,58.1,20.3,49,118.8,483.5,442.3,294.6,87.9,26.2,0.9,219.4,188.1,1220.4,115,1560.6
Uttarakhand,1960,80,1.4,97.1,33.5,24,132.4,466.7,420.7,189.2,76.6,2.2,16.3,178.5,189.9,1076.6,95.1,649.6
Uttarakhand,1961,126.3,133.7,24.1,20.5,41,181.2,490.1,511.6,226.4,122.7,13.1,57.5,284.1,242.7,1228.1,193.3,945
Uttarakhand,1962,79.5,86.3,68.7,27.3,21.5,150.9,402.2,398.2,341.5,8.6,29,33.9,234.5,199.7,1141.9,71.5,773
Uttarakhand,1963,17.4,35.5,130.9,51.4,49.3,193.1,360.9,523.4,345.1,10.8,43.9,40.2,183.8,293.8,1229.4,94.9,997.7
Uttarakhand,1964,89.7,72.5,75,48.4,95.2,162.7,463.8,402,327.6,1.3,0,31.3,237.2,306.3,1193.4,32.6,892.7
Uttarakhand,1965,44.4,159.5,119.3,62.1,44.1,50.3,388,302.8,87.5,33,11.8,2.9,323.2,156.5,778.3,47.7,656.8
Uttarakhand,1966,3.2,86.6,48.9,17.8,76.7,270,363,410.3,125.7,35.1,15.3,13.3,138.7,364.5,899,63.7,696.5
Uttarakhand,1967,11,35,112.5,26,23.2,122.6,436.3,518.7,146.5,22,22.4,79.9,158.5,171.8,1101.5,124.3,938.6
Uttarakhand,1968,173.1,122.8,62.9,49,15,218.6,393.6,280.6,109.6,13,1.4,38.9,358.8,282.6,783.8,53.3,667.9
Uttarakhand,1969,79.8,43.1,49,60.7,77,89.6,381,483.5,345.6,25.3,0.2,1,171.9,227.3,1210.1,26.5,788.9
Uttarakhand,1970,85.9,44,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30,0.8,0.2,162.6,267.5,832.3,31,1353.9
Uttarakhand,1971,52.4,101.4,45.3,69,270.2,297.8,332.8,377,155.9,79.5,22,0.3,199.1,637,865.7,101.8,769.2
Uttarakhand,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17,166.7,120.7,746.8,43.7,503.7
Uttarakhand,1973,73,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,186.5,300.9,694.6,57.6,1159.7
Uttarakhand,1974,56.8,28,18.2,12.2,22.1,86.5,392.9,347.3,102.6,46.9,4.5,43.6,103,120.8,842.8,95,421.3
Uttarakhand,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0,0,215.5,257.4,1085.5,21.8,1192.6
Uttarakhand,1976,12.7,58.4,31.2,22.1,40.5,87.6,269.2,328.5,129.3,5.6,0.1,1.1,102.3,150.2,727,6.8,1620.1
Uttarakhand,1977,47,7.8,4.5,65.2,101.1,122,487,292.3,208.3,30.1,2.9,48.1,59.3,288.3,987.6,81.1,1307.6
Uttarakhand,1978,34.6,83.1,187.3,51.2,51.8,291,414.3,528.4,324.8,16.9,43.7,4.3,305,394,1267.5,64.9,935.8
Uttarakhand,1979,50.6,68.4,65.9,23.6,64,110.2,323.5,276.1,37.7,11.7,8.2,32.4,184.9,197.8,637.3,52.3,904.4
Uttarakhand,1980,21.7,55.7,60.3,15.6,21.3,175,466,322.7,133.5,37.3,2.4,21.9,137.7,211.9,922.2,61.6,822.1
Uttarakhand,1981,67.6,27.8,81.3,23.7,77.4,162.1,488.1,263.5,103.1,4.6,42.1,15,176.7,263.2,854.7,61.7,1114.2
Uttarakhand,1982,61.9,58.6,143.2,78.2,77.1,90.6,264,435.1,110.7,17.8,1.4,33.5,263.7,245.9,809.8,52.7,758.2
Uttarakhand,1983,80.9,45.5,92.1,132.9,101,114.1,261.3,312.9,320,53.8,1.6,9.1,218.5,348,894.2,64.5,1214
Uttarakhand,1984,19.6,128.9,14.6,42,27.5,300.1,359.3,237.7,173.5,3.2,2.6,30.1,163.1,369.6,770.5,35.9,853.7
Uttarakhand,1985,54.3,9.6,14,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3,74.1,77.9,208.8,1069.3,297.6,589.7
Uttarakhand,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,157.6,362,855.5,139.3,501.9
Uttarakhand,1987,29.8,61.7,30.3,48.8,148,55.9,190.3,261,123.9,20.2,0.2,17.1,121.8,252.7,575.2,37.5,401.8
Uttarakhand,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202,16.6,0.9,63.7,236.2,201.3,1083.7,81.2,1097.4
Uttarakhand,1989,91,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,136,156.3,903.5,67.8,822.9
Uttarakhand,1990,0.8,97.1,91.3,20.4,81.6,120.3,473,413.6,179.1,14.6,6.1,67.1,189.2,222.3,1065.7,87.8,1118.3
Uttarakhand,1991,13.2,58,52,51.6,21.2,81.8,219.8,346.7,126.4,0.5,10.1,39.4,123.2,154.6,692.9,50,672.7
Uttarakhand,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9,5.4,0,149.9,151.9,791.9,14.4,901
Uttarakhand,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447,1.5,7.4,0,310.2,236.2,1038.7,8.9,941.3
Uttarakhand,1994,56.7,84.2,11,69.8,75.6,112.1,476.9,428.2,98,5.3,1.7,22.3,151.9,257.5,1003.1,29.3,1534.5
Uttarakhand,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,302.4,214.5,1071.8,27.4,684.2
Uttarakhand,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0,206.4,228.3,934.8,31.9,902.7
Uttarakhand,1997,42.1,14.9,31.2,90.5,56.1,129.8,290,73.3,36.4,9.9,10.8,18.5,88.2,276.4,399.7,39.2,1069
Uttarakhand,1998,9.6,68.4,106.2,73,78.5,163.3,242.9,260,120,75.5,1.2,0,184.2,314.8,622.9,76.7,1070
Uttarakhand,1999,33,11.4,1.4,1.2,50.5,158.9,389,285.5,217.9,32,0.1,4.7,45.8,210.6,892.4,36.8,568.6
Uttarakhand,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7,0.7,137.2,415.3,1151.5,8.8,550.5
Uttarakhand,2001,22.7,27.9,83.4,48.2,109.1,297.3,493,371.7,68.3,6.3,1.4,15.1,134,454.6,933,22.8,849
Uttarakhand,2002,53.8,123.2,100,76.3,82.3,139.6,205.7,465.4,301.3,19.9,3,4.2,277,298.2,972.4,27.1,637.2
Uttarakhand,2003,40.7,126,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,266.4,266.4,1171.4,30.2,1160.2
Uttarakhand,2004,58.5,11.7,0,51.5,66,130.7,400.9,326.3,96.8,70.7,0.8,5.7,70.2,248.2,824,77.2,1005.8
Uttarakhand,2005,64.1,83.2,54.2,12.8,52.1,74,400.1,249.2,337.9,14.1,2.2,4.3,201.5,138.9,987.2,20.6,1316.3
Uttarakhand,2006,48.7,9.6,71.7,52.2,120.5,104.2,345.6,294.7,79.1,18.8,6.8,27,130,276.9,719.4,52.6,1478
Uttarakhand,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,263.7,259.8,1351.3,49.6,1179
Uttarakhand,2008,55.6,11.7,18.1,93,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,85.4,492.7,749.9,35.6,911.1
Uttarakhand,2009,1.8,27.6,18.8,18.4,77.6,41.9,157.5,202.6,206.6,81.3,12.6,0.9,48.2,137.9,566.7,94.8,641.5
Uttarakhand,2010,11.4,62.1,3.8,13.8,47,72.7,455.8,335.7,389.7,8,4.5,19.5,77.3,133.5,1181.2,32,1088.7
